DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2017-0096-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2017-000038,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Azerbaijane-Gharbi (west), Azerbaijane-Sharghi (east), Kordestan, Zanjan, Mazandaran, Ardebil",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,40807.87,Km2,37.704,46.169,,2017,4,15,2017,4,16,42,,,,,,,,,353000,438805,80.44577926,"[{""adm1_code"":1542,""adm1_name"":""East Azarbayejan""},{""adm1_code"":1553,""adm1_name"":""Kordestan""},{""adm1_code"":1557,""adm1_name"":""Mazandaran""},{""adm1_code"":1561,""adm1_name"":""West Azarbayejan""},{""adm1_code"":1563,""adm1_name"":""Zanjan""},{""adm1_code"":33110,""adm1_name"":""Ardebil""}]",18-04-2017,25-09-2023
2017-0138-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Netrokona, Kishoreganj, Itna (Kishoreganj), Mithamoin (Kishoreganj), Austagram (Kishoreganj), Habiganj, Karimganj (Kishoreganj), Sunamganj, Moulvibazar, Sylhet",Heavy rains,,No,No,No,,,Km2,,,"Dhaleshwari, Dhanu, Khowai, Kushiyara, Meghna",2017,3,28,2017,4,15,,,76725,9300,86025,,,,,128000,159113,80.44577926,"[{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5821,""adm2_name"":""Habiganj""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5824,""adm2_name"":""Sylhet""}]",18-05-2017,25-09-2023
2017-0153-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000057,,LKA,Sri Lanka,Southern Asia,Asia,"Ratnapura, Matara, Kalutara, Galle, Gampaha, Colombo, Sabaragamuwa, Hambantota",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,Yes,Yes,,,Km2,,,Kalu river,2017,5,25,2017,5,31,293,154,879778,,879932,,,33000,41021,389000,483556,80.44577926,,01-06-2017,25-09-2023
2017-0180-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Lakhimpur, Karimganj, Darrang districts (Assam), Nagaland, Manipur, Jharkhand",Long-term rainfall,,No,No,No,,,Km2,,,,2017,6,4,2017,6,6,6,,100000,,100000,,,,,,,80.44577926,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",19-06-2017,09-04-2024
2017-0243-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,"Tehsil Hub, Jangi village, Lasbela district, Dera Bugti district, Chagai, Kalat, Bolan, Kholu districts (Balouchistan province), Sindh (Karachi), Jhang, Rawalpindi (Punjab), Azad Jammu & Kashmir, Shareeb Khana (Bajaur) in the Federally Administered Tribal Areas, Chitral (Khyber Pakhtunkhwa)",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2017,6,26,2017,9,11,167,167,2200,,2367,,,,,110000,136738,80.44577926,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm2_code"":23614,""adm2_name"":""Chagai District""},{""adm2_code"":23615,""adm2_name"":""Dera Bugti District""},{""adm2_code"":23621,""adm2_name"":""Kohlu District""},{""adm2_code"":23622,""adm2_name"":""Lasbela District""},{""adm2_code"":40291,""adm2_name"":""Bolan District""},{""adm2_code"":40297,""adm2_name"":""Kalat District""},{""adm2_code"":23631,""adm2_name"":""Bajaur Agency""},{""adm2_code"":40334,""adm2_name"":""Chitral District""},{""adm2_code"":23661,""adm2_name"":""Jhang District""},{""adm2_code"":23674,""adm2_name"":""Rawalpindi District""},{""adm2_code"":40392,""adm2_name"":""Karachi Central District""},{""adm2_code"":40393,""adm2_name"":""Karachi East District""},{""adm2_code"":40394,""adm2_name"":""Karachi South District""},{""adm2_code"":40395,""adm2_name"":""Karachi West District""}]",03-07-2017,25-09-2023
2017-0257-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Gujarat,Monsoon rains,,No,No,No,,,Km2,,,,2017,6,1,2017,6,30,31,,,,,,,,,,,80.44577926,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""}]",17-07-2017,25-09-2023
2017-0288-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,"Badakhshan (Nusay, Shekay, Kuf Ab districts), Kabul (Kabul, Khak-i-Jabbar, Sarobi districts), Nangarhar provinces (Rodat, Kulma districts)",,,No,No,No,,,Km2,,,,2017,7,17,2017,7,17,36,22,500,1300,1822,,,,,,,80.44577926,"[{""adm2_code"":100000,""adm2_name"":""Kofab""},{""adm2_code"":100003,""adm2_name"":""Shaki""},{""adm2_code"":100004,""adm2_name"":""Darwaz""},{""adm2_code"":3585,""adm2_name"":""Kabul""},{""adm2_code"":3587,""adm2_name"":""Khak-e- Jabbar""},{""adm2_code"":3593,""adm2_name"":""Surobi""},{""adm2_code"":3663,""adm2_name"":""Kama""},{""adm2_code"":99915,""adm2_name"":""Rodat""}]",31-07-2017,25-09-2023
2017-0289-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2017-000064,,IND,India,Southern Asia,Asia,"Lakhimpur, Bangaigaon, Jorhat, Golaghat, Cachar, Dhemjai, Biswanath, Karimganj, Barpeta, Karbi Anglong, Sonitpur, Darrang, Hojai (Sub Division), Bhuragaon (Sub Division), Majuli, Nagaon, Nalbari, Sivasagar, Morigaon, Chirang, Dibrugarh, Dhubri, Kokrajhar, South Salmara, Charaideo, Goalpara districts (Assam)",Monsoon rainfall,,No,No,No,,,Km2,,,Brahmaputra and Barak,2017,6,25,2017,7,24,75,,1735000,,1735000,,,,,,,80.44577926,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17577,""adm2_name"":""Cachar""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17584,""adm2_name"":""Karbi Anglong""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""}]",31-07-2017,25-09-2023
2017-0290-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000064,,IND,India,Southern Asia,Asia,"Imphal West, Imphal East, Thoubal, Bishnupur (Manipur)",,,No,No,No,,,Km2,,,,2017,7,,2017,7,,,,12831,,12831,,,,,,,80.44577926,"[{""adm2_code"":70188,""adm2_name"":""Bishnupur""},{""adm2_code"":70191,""adm2_name"":""East Imphal""},{""adm2_code"":70194,""adm2_name"":""Thoubal""},{""adm2_code"":70196,""adm2_name"":""West Imphal""}]",31-07-2017,09-04-2024
2017-0294-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Banaskantha, Valsad, Navsari, Surat, Sabarkantha, Patan (Gujarat), Barmer, Jalore, Udaipur, Sirohi, Pali (Rajasthan), Kolkata (West Bengal)",Monsoon,,No,No,No,,,Km2,,,Banas river,2017,6,,2017,8,,284,,520000,,520000,,,,,250000,310768,80.44577926,,31-07-2017,25-09-2023
2017-0321-NPL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4490,,NPL,Nepal,Southern Asia,Asia,"Kaski, Syangja (Gandaki), Mugu (Karnali), Sindhuli, Dudhauli (Janakpur), Saptari, Tilathi (Sagarmatha) districts, Parbat district (Daulagiri), Myanglung,Terhathum district (Koshi), Pyuthan district (Rapti)",Torrential rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,27.295,86.427,,2017,6,30,2017,7,3,11,,6000,,6000,,,,,,,80.44577926,"[{""adm2_code"":22352,""adm2_name"":""Janakpur""},{""adm2_code"":22354,""adm2_name"":""Koshi""},{""adm2_code"":22356,""adm2_name"":""Sagarmatha""},{""adm2_code"":22359,""adm2_name"":""Karnali""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22362,""adm2_name"":""Dhawalagiri""},{""adm2_code"":22363,""adm2_name"":""Gandaki""}]",04-08-2017,25-09-2023
2017-0342-BGD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000084,,BGD,Bangladesh,Southern Asia,Asia,"Dinajpur, Kurigram, Lalmonirhat, Nilphamari, Chapainawabganj, Moulvibazar, Jessore, Sylhet, Gaibandha, Sunamganj, Mymensingh, Thakurgaon, Jamalpur, Joypurhat, Naogaon, Panchagarh, Bogra, Tangail, Rangamati, Comilla, Dhaka, Faridpur, Madaripur, Brahamanbaria, Munshiganj, Natore, Sirajganj, Rangpur, Sherpur, Netrakona, Chandpur, Rajshahi",Late monsoon rains,,No,No,No,,,Km2,,,"Brahmaputra-Jamuna, Meghna, Surma, Bhersa, Dahuk, Dharla, Dudhkumar, Ilish, Karotao, Mahananda, Maine, Punurvaba, Teesta, Tetulia river",2017,8,10,2017,8,31,144,,8000000,,8000000,,,,,500000,621537,80.44577926,"[{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5771,""adm2_name"":""Comilla""},{""adm2_code"":5777,""adm2_name"":""Rangamati""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5784,""adm2_name"":""Madaripur""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5786,""adm2_name"":""Munshiganj""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5824,""adm2_name"":""Sylhet""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5808,""adm2_name"":""Joypurhat""},{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5812,""adm2_name"":""Natore""},{""adm2_code"":5813,""adm2_name"":""Nawabganj""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5816,""adm2_name"":""Panchagarh""},{""adm2_code"":5818,""adm2_name"":""Rangpur""},{""adm2_code"":5820,""adm2_name"":""Thakurgaon""}]",18-08-2017,25-09-2023
2017-0342-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000084,,IND,India,Southern Asia,Asia,"Araria, Jogbani (Bihar); Uttar Pradesh, West Bengal",Monsoonal rain,,No,No,No,,,Km2,,,,2017,8,11,2017,8,31,514,,17200000,,17200000,,,,,1567000,1947896,80.44577926,"[{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":70094,""adm2_name"":""Araria""}]",18-08-2017,25-09-2023
2017-0342-NPL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2017-000084,,NPL,Nepal,Southern Asia,Asia,"Lalitpur, Palpa, Jhapa, Morang, Sunsari, Saptari, Bardia, Dang,Banke, Sirha, Sarlai, Bara, Sindhuli, Panchhthar, Rasuwa, Rupendehi, Baglung, Nawalparasi, Kailali, Kalikot, Doti, Dhading, Ramechhap, Syangia, Parbat, Pyuthan, Kaski, Terathum, Dolakha districts",Torrential rains,"Slide (land, mud, snow, rock)",Yes,No,No,,64676.5,Km2,27.941,83.878,,2017,8,10,2017,9,7,176,134,1700000,,1700134,,,,,595000,739629,80.44577926,"[{""adm2_code"":22351,""adm2_name"":""Bagmati""},{""adm2_code"":22352,""adm2_name"":""Janakpur""},{""adm2_code"":22353,""adm2_name"":""Narayani""},{""adm2_code"":22354,""adm2_name"":""Koshi""},{""adm2_code"":22355,""adm2_name"":""Mechi""},{""adm2_code"":22356,""adm2_name"":""Sagarmatha""},{""adm2_code"":22358,""adm2_name"":""Seti""},{""adm2_code"":22359,""adm2_name"":""Karnali""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22361,""adm2_name"":""Bheri""},{""adm2_code"":22362,""adm2_name"":""Dhawalagiri""},{""adm2_code"":22363,""adm2_name"":""Gandaki""},{""adm2_code"":22364,""adm2_name"":""Lumbini""}]",18-08-2017,25-09-2023
2017-0364-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Mumbai (Dadar, Khar, Bandra, Lalbaug, Kalina, Sion, Byculla, Matunga, Wadala, Parel, Khar-Danda, Pali Hill, Carter Road, Bandra, Ghatkopar, Bhandup, Mulund, and Santacruz), Thane (Maharashtra)",Torrential rains,,No,No,No,,,Km2,,,,2017,8,29,2017,8,29,14,12,,,12,,,78000,96960,300000,372922,80.44577926,"[{""adm2_code"":17783,""adm2_name"":""Thane""},{""adm2_code"":70183,""adm2_name"":""Mumbai Suburban""},{""adm2_code"":70184,""adm2_name"":""Mumbai city""}]",29-08-2017,25-09-2023
2017-0472-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Golestan, Khorazan, Khorazan Razavi provinces; Ilam, Semnan",Extreme rainfall,,No,No,No,,,Km2,,,,2017,8,10,2017,8,15,18,,2000,,2000,,,,,35000,43508,80.44577926,"[{""adm1_code"":1547,""adm1_name"":""Khorasan""},{""adm1_code"":1549,""adm1_name"":""Ilam""},{""adm1_code"":1558,""adm1_name"":""Semnan""},{""adm1_code"":33111,""adm1_name"":""Golestan""}]",22-11-2017,25-09-2023
2017-0493-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4539,,LKA,Sri Lanka,Southern Asia,Asia,"Telippalai, Pointpedro, Kopay, Maruthankrny, Chenkannai (Jaffna district, Northern province)",Heavy rains,,No,No,No,,22923.3,Km2,8.604,80.637,,2017,11,3,2017,11,13,9,,13197,,13197,,,,,,,80.44577926,"[{""adm2_code"":25839,""adm2_name"":""Jaffna""}]",28-11-2017,25-09-2023
2017-0495-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4532,,IND,India,Southern Asia,Asia,Chenai (Tamil Nadu),Heavy rains,,No,No,No,,50536.26,Km2,10.489,79.004,,2017,10,30,2017,11,8,21,,4000,,4000,,,,,,,80.44577926,"[{""adm2_code"":70242,""adm2_name"":""Chennai""}]",28-11-2017,25-09-2023
2017-0517-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh (Siddharthnagar, Balarampur, Bahraich, Shravasti, Maharajganj, Barabanki, Lakhimpur Kheri, Gorakhpur, Muzaffarnagar, Gonda, Basti, Mirzapur, Khiri, Deoria, Sitapur, Bijnore, Faizabad, Pilibhit, Farrukhabad, Mau, Kushinagar, Badaun, Ambedkar nagar, Azamgarh, Santkabir Nagar, Ghazipur, Balia)",,,No,No,No,,,Km2,,,"West Rapti, Ghaghra, Rapti, Rohin, Budhi Rapti, Ghoghi",2017,8,16,2017,8,23,101,,2700000,,2700000,,,,,,,80.44577926,"[{""adm2_code"":17892,""adm2_name"":""Azamgarh""},{""adm2_code"":17893,""adm2_name"":""Bahraich""},{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17898,""adm2_name"":""Basti""},{""adm2_code"":17899,""adm2_name"":""Bijnor""},{""adm2_code"":17904,""adm2_name"":""Deoria""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17908,""adm2_name"":""Farrukhabad""},{""adm2_code"":17912,""adm2_name"":""Ghazipur""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17914,""adm2_name"":""Gorakhpur""},{""adm2_code"":17921,""adm2_name"":""Lakhimpur Kheri""},{""adm2_code"":17927,""adm2_name"":""Mirzapur""},{""adm2_code"":17929,""adm2_name"":""Muzaffarnagar""},{""adm2_code"":17931,""adm2_name"":""Pilibhit""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":70257,""adm2_name"":""Ambedkar Nagar""},{""adm2_code"":70259,""adm2_name"":""Badaun""},{""adm2_code"":70261,""adm2_name"":""Balrampur""},{""adm2_code"":70271,""adm2_name"":""Kushinagar""},{""adm2_code"":70272,""adm2_name"":""Maharajganj""},{""adm2_code"":70274,""adm2_name"":""Mau""},{""adm2_code"":70275,""adm2_name"":""Sant Kabir Nagar""},{""adm2_code"":70277,""adm2_name"":""Shravasti""},{""adm2_code"":70278,""adm2_name"":""Siddharth Nagar""}]",11-12-2017,25-09-2023
2018-0156-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4621,,AFG,Afghanistan,Southern Asia,Asia,,Torrential Rain,,No,No,No,,184396.9,Km2,34.94,68.216,,2018,5,9,2018,5,22,72,,4000,,4000,,,,,,,82.41066796,,23-05-2018,25-09-2023
2018-0158-BGD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4617,,BGD,Bangladesh,Southern Asia,Asia,,Torrential Rain,,No,No,No,,3882.39,Km2,23.226,92.13,,2018,5,20,2018,5,22,21,,14000,,14000,,,,,,,82.41066796,,23-05-2018,25-09-2023
2018-0203-BGD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BGD,Bangladesh,Southern Asia,Asia,"Cox’s Bazar,Rangamati",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,6,5,2018,6,14,14,,,,,,,,,,,82.41066796,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5777,""adm2_name"":""Rangamati""}]",19-07-2018,25-09-2023
2018-0205-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Assam, Maharashtra, Gujarat",Monsoonal rain,,No,No,No,,,Km2,,,,2018,6,22,2018,7,3,52,,,,,,,,,,,82.41066796,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",19-07-2018,25-09-2023
2018-0212-AFG,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,AFG,Afghanistan,Southern Asia,Asia,,,,No,No,No,,,Km2,,,,2018,5,7,2018,5,15,18,,,,,,,,,,,82.41066796,,20-07-2018,25-09-2023
2018-0212-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,,Heavy rains,,No,No,No,,,Km2,,,,2018,5,7,2018,5,15,60,,,,,,,,,,,82.41066796,,20-07-2018,25-09-2023
2018-0213-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,Tripura state,Heavy rains,,No,No,No,,,Km2,,,,2018,5,17,2018,5,20,15,24,11704,,11728,,,,,10000,12134,82.41066796,"[{""adm1_code"":1509,""adm1_name"":""Tripura""}]",20-07-2018,25-09-2023
2018-0216-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Dakshina Kannada and Udupi districts,Pre-monsoon rains,,No,No,No,,,Km2,,,,2018,5,29,2018,5,31,12,,4945,,4945,,,,,2500,3034,82.41066796,"[{""adm2_code"":17685,""adm2_name"":""Dakshin Kannad""},{""adm2_code"":70166,""adm2_name"":""Udupi""}]",20-07-2018,25-09-2023
2018-0219-NPL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,DFO:4646,,NPL,Nepal,Southern Asia,Asia,"Runtigadhi (Rolpa district); Parsa, Kailali, Banke, Dang, Sarlahi, Sindhuli districts; Tanahu, Kathmandu",Monsoonal rain,,No,No,No,,85852.14,Km2,28.238,84.398,,2018,7,1,2018,7,11,15,6,1400,,1406,,,,,,,82.41066796,,20-07-2018,25-09-2023
2018-0267-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Rajasthan",Monsoonal rain,,No,No,No,,,Km2,,,,2018,7,26,2018,7,28,33,45,1500,,1545,,,,,,,82.41066796,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",08-08-2018,25-09-2023
2018-0278-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2018-000060,,LKA,Sri Lanka,Southern Asia,Asia,"Puttalam,Gampaha, Ratnapura, Colombo, Kurunegala, Kalutara,Kegalle districts",Monsoonal rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,5,19,2018,5,26,20,,153712,,153712,,,,,,,82.41066796,"[{""adm2_code"":25837,""adm2_name"":""Kurunegala""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25844,""adm2_name"":""Kegalle""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""}]",09-08-2018,25-09-2023
2018-0286-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Odisha state,Heavy rains,,No,No,No,,,Km2,,,,2018,7,20,2018,7,23,20,,41430,,41430,,,,,,,82.41066796,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",09-08-2018,25-09-2023
2018-0295-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2018-000134,,IND,India,Southern Asia,Asia,"Thrissur, Chengannur (Kerala state); West Bengal, Odisha, Assam, Nagaland, Uttar Pradesh, Himachal Pradesh, Maharashtra states",Monsoonal rains,"Broken Dam/Burst bank|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,8,7,2018,8,20,504,,23000000,220000,23220000,,,,,2852480,3461299,82.41066796,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17708,""adm2_name"":""Thrissur""},{""adm2_code"":70298,""adm2_name"":""Alappuzha""}]",13-08-2018,25-09-2023
2018-0345-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Biswanath, Udalguri, Golaghat, Sivassagar/Charaideo, Barpeta, Lakhimpu, Dhemaji, Darrang (Assam, West Bengal)",,,No,No,No,,,Km2,,,,2018,8,2,2018,8,6,3,,25000,,25000,,,,,,,82.41066796,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""}]",19-09-2018,25-09-2023
2018-0350-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,Ghazi-Abad district (Kunar province),,,No,No,No,,,Km2,,,,2018,8,24,2018,8,24,11,,,,,,,,,,,82.41066796,"[{""adm2_code"":99937,""adm2_name"":""Ghaziabad""}]",19-09-2018,25-09-2023
2018-0370-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Km2,,,,2018,9,1,2018,10,6,46,,,3050,3050,,,,,,,82.41066796,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",11-10-2018,25-09-2023
2018-0372-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Punjab, Haryana states",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,9,23,2018,9,24,25,,,,,,,,,,,82.41066796,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1505,""adm1_name"":""Punjab""}]",11-10-2018,25-09-2023
